id,state,lgbt,FUNDOTHSTATE,FUNDLOCALGOV,FUNDSMHA,FUNDSTATEWELFARE,FUNDSTATEJUV,FUNDSTATEEDUC
201903574,IL,0,0,0,0,0,0,0
201903575,IL,0,0,0,0,1,0,0
201903576,IL,1,1,1,1,1,0,1
201903577,IL,0,1,0,0,1,0,0
201903578,IL,0,0,0,1,0,0,0
201903579,IL,1,0,0,0,0,0,0
201903580,IL,0,0,0,0,0,0,0
201903581,IL,0,0,1,0,0,1,0
201903582,IL,0,0,1,0,0,0,0
201903583,IL,0,0,0,0,0,0,0
201903584,IL,0,0,0,1,0,0,0
201903585,IL,1,0,1,1,1,0,0
201903586,IL,0,1,1,0,0,0,0
201903587,IL,1,1,0,0,0,0,0
201903588,IL,0,0,0,0,0,0,0
201903589,IL,0,0,1,0,0,0,0
201903590,IL,0,1,1,1,1,1,0
201903591,IL,0,0,0,0,1,1,1
201903592,IL,0,0,0,0,0,0,0
201903593,IL,0,0,0,1,0,0,0
201903594,IL,0,0,0,1,0,0,1
201903595,IL,0,0,0,0,0,0,0
201903596,IL,1,0,0,0,0,1,0
201903597,IL,0,0,0,0,0,0,0
201903598,IL,0,0,1,0,1,0,0
201903599,IL,0,1,1,1,0,0,0
201903600,IL,0,0,1,1,0,0,0
201903601,IL,0,0,0,0,0,0,0
201903602,IL,0,0,0,0,0,0,0
201903603,IL,0,1,1,1,1,0,0
201903604,IL,0,0,0,0,0,0,0
201903605,IL,0,0,0,0,1,0,1
201903606,IL,0,0,0,0,1,0,0
201903607,IL,0,0,1,0,0,0,0
201903608,IL,0,0,0,0,0,0,0
201903609,IL,0,0,0,0,0,0,0
201903610,IL,0,1,1,1,0,0,0
201903611,IL,0,1,1,1,0,0,0
201903612,IL,0,1,1,1,0,0,0
201903613,IL,0,1,1,1,0,0,0
201903614,IL,0,0,0,1,1,0,0
201903615,IL,0,0,1,1,1,1,0
201903616,IL,0,1,1,1,1,1,1
201903617,IL,0,0,1,1,0,0,0
201903618,IL,1,1,1,0,1,1,1
201903619,IL,0,1,1,1,1,0,0
201903620,IL,1,1,1,1,0,0,0
201903621,IL,0,0,1,0,1,0,0
201903622,IL,1,0,0,0,0,0,0
201903623,IL,0,1,1,1,1,1,1
201903624,IL,0,1,0,0,1,0,0
201903625,IL,1,0,0,0,0,0,0
201903626,IL,0,0,1,0,1,0,0
201903627,IL,0,0,1,0,1,0,0
201903628,IL,0,1,1,1,1,1,0
201903629,IL,0,0,0,0,0,0,0
201903630,IL,1,0,0,0,0,0,0
201903631,IL,0,0,0,0,0,0,0
201903632,IL,0,0,0,0,0,0,0
201903633,IL,0,0,0,1,0,0,0
201903634,IL,0,0,0,1,1,0,0
201903635,IL,0,1,0,1,0,0,0
201903636,IL,0,0,1,1,0,0,0
201903637,IL,0,0,0,0,0,0,0
201903638,IL,0,0,1,1,0,0,0
201903639,IL,0,0,0,1,0,0,0
201903640,IL,0,0,0,1,0,0,0
201903641,IL,0,0,0,0,0,0,0
201903642,IL,0,1,1,1,1,1,1
201903643,IL,0,0,1,0,0,0,0
201903644,IL,1,0,0,1,1,0,0
201903645,IL,0,0,0,0,0,0,0
201903646,IL,0,0,1,1,1,0,0
201903647,IL,0,0,0,0,1,0,1
201903648,IL,0,1,0,1,1,1,0
201903649,IL,0,0,0,0,0,0,0
201903650,IL,1,1,1,0,1,1,1
201903651,IL,0,0,1,0,0,0,0
201903652,IL,0,0,1,0,0,0,0
201903653,IL,1,1,1,1,0,0,0
201903654,IL,1,0,0,0,0,0,0
201903655,IL,0,0,0,0,1,0,0
201903656,IL,0,1,1,1,0,0,0
201903657,IL,0,0,0,0,0,0,0
201903658,IL,0,0,0,0,0,0,0
201903659,IL,1,0,0,0,0,0,0
201903660,IL,0,1,1,1,0,0,0
201903661,IL,0,0,1,1,0,0,0
201903662,IL,0,1,1,1,1,0,0
201903663,IL,0,1,1,1,0,0,0
201903664,IL,0,1,1,1,0,1,0
201903665,IL,0,1,1,0,0,0,0
201903666,IL,0,0,1,1,0,0,0
201903667,IL,0,0,0,0,0,0,0
201903668,IL,0,0,1,1,0,0,0
201903669,IL,0,0,0,0,0,0,0
201903670,IL,0,0,0,0,0,0,0
201903671,IL,0,0,1,0,0,0,0
201903672,IL,0,0,1,0,1,0,0
201903673,IL,0,1,1,1,1,0,1
201903674,IL,0,0,0,0,0,0,0
201903675,IL,0,1,1,1,1,0,1
201903676,IL,0,0,1,0,0,0,0
201903677,IL,0,0,1,1,0,0,0
201903678,IL,1,1,1,1,0,0,0
201903679,IL,0,0,0,0,0,0,0
201903680,IL,1,0,1,0,0,0,0
201903681,IL,0,0,0,1,1,0,0
201903682,IL,0,1,1,1,1,1,1
201903683,IL,0,0,0,1,1,0,0
201903684,IL,0,0,0,1,0,0,0
201903685,IL,0,0,0,1,0,0,0
201903686,IL,0,0,0,1,0,0,0
201903687,IL,0,0,0,1,0,0,0
201903688,IL,0,0,0,1,0,0,0
201903689,IL,0,0,0,0,0,0,0
201903690,IL,0,1,1,1,0,0,0
201903691,IL,0,1,1,1,0,0,0
201903692,IL,0,0,1,0,0,0,0
201903693,IL,0,1,1,1,0,1,0
201903694,IL,0,0,0,0,0,0,0
201903695,IL,0,0,1,1,0,0,1
201903696,IL,0,1,1,0,1,0,1
201903697,IL,0,0,0,0,0,0,0
201903698,IL,0,0,0,0,0,0,0
201903699,IL,0,0,0,0,0,0,0
201903700,IL,0,1,1,1,1,1,0
201903701,IL,0,0,0,0,0,0,0
201903702,IL,0,0,1,1,1,1,0
201903703,IL,0,0,1,0,1,1,0
201903704,IL,0,1,0,1,0,0,0
201903705,IL,0,0,0,0,0,0,0
201903706,IL,0,1,1,1,1,1,1
201903707,IL,0,0,0,0,0,0,0
201903708,IL,0,0,0,0,0,0,0
201903709,IL,0,0,1,0,1,1,0
201903710,IL,0,1,1,1,0,1,0
201903711,IL,0,0,0,1,0,0,0
201903712,IL,0,0,0,1,0,0,0
201903713,IL,0,0,0,0,0,0,0
201903714,IL,0,0,1,0,0,0,0
201903715,IL,0,1,1,1,1,0,1
201903716,IL,0,0,0,1,1,1,1
201903717,IL,0,1,1,1,0,0,0
201903718,IL,0,0,1,0,1,1,0
201903719,IL,0,0,1,1,1,0,0
201903720,IL,0,0,0,1,1,0,0
201903721,IL,0,0,0,1,1,0,0
201903722,IL,0,0,0,1,1,0,0
201903723,IL,0,0,0,1,0,0,0
201903724,IL,0,0,1,1,1,0,0
201903725,IL,0,1,1,1,1,0,1
201903726,IL,0,1,1,1,1,0,1
201903727,IL,1,1,0,0,1,0,0
201903728,IL,0,0,0,1,1,0,0
201903729,IL,0,0,1,1,1,1,0
201903730,IL,0,0,0,1,1,1,1
201903731,IL,0,0,0,0,0,0,0
201903732,IL,0,0,0,0,0,0,0
201903733,IL,0,0,0,0,0,0,0
201903734,IL,0,0,0,0,0,0,0
201903735,IL,0,0,0,1,0,0,0
201903736,IL,0,1,1,1,1,1,1
201903737,IL,0,0,1,1,0,1,0
201903738,IL,0,0,1,1,0,0,0
201903739,IL,0,1,1,1,1,1,0
201903740,IL,0,1,0,0,0,1,1
201903741,IL,0,1,1,1,1,0,0
201903742,IL,0,1,1,1,1,0,0
201903743,IL,0,1,1,1,1,0,0
201903744,IL,0,0,1,1,0,0,0
201903745,IL,0,0,1,1,0,0,0
201903746,IL,0,1,1,1,0,0,0
201903747,IL,0,0,1,1,0,0,0
201903748,IL,0,1,1,1,0,0,0
201903749,IL,0,0,1,1,1,0,0
201903750,IL,1,1,1,1,0,0,0
201903751,IL,0,0,0,0,0,0,0
201903752,IL,0,0,0,1,0,0,0
201903753,IL,0,0,0,1,0,0,0
201903754,IL,0,0,0,1,0,0,0
201903755,IL,1,1,1,0,1,0,0
201903756,IL,0,0,0,0,0,0,0
201903757,IL,0,0,1,1,1,0,0
201903758,IL,0,0,0,1,0,0,0
201903759,IL,0,0,0,0,0,0,0
201903760,IL,1,1,1,0,1,1,1
201903761,IL,1,1,1,0,1,1,1
201903762,IL,0,1,0,1,1,0,0
201903763,IL,0,0,0,0,0,0,0
201903764,IL,0,1,0,1,0,0,0
201903765,IL,0,0,0,0,0,0,0
201903766,IL,0,1,0,0,0,0,1
201903767,IL,0,0,0,1,0,0,0
201903768,IL,0,1,0,0,1,0,0
201903769,IL,1,0,0,1,0,0,0
201903770,IL,0,0,1,1,1,0,0
201903771,IL,0,1,1,1,0,0,0
201903772,IL,0,1,1,1,1,1,1
201903773,IL,0,0,0,0,0,0,0
201903774,IL,0,0,0,0,0,0,0
201903775,IL,0,1,1,1,1,1,0
201903776,IL,0,1,1,1,1,0,0
201903777,IL,1,0,0,0,0,0,0
201903778,IL,0,0,1,1,0,0,0
201903779,IL,0,0,0,0,0,0,0
201903780,IL,0,0,1,1,0,0,0
201903781,IL,0,0,0,0,0,0,0
201903782,IL,0,0,1,0,1,0,0
201903783,IL,1,1,1,1,0,0,0
201903784,IL,0,1,0,1,1,0,0
201903785,IL,1,0,0,1,1,1,1
201903786,IL,1,1,1,0,1,1,1
201903787,IL,0,1,1,1,1,0,1
201903788,IL,0,0,0,0,0,0,0
201903789,IL,1,0,1,0,0,0,0
201903790,IL,0,0,0,1,0,0,0
201903791,IL,0,0,0,0,0,0,0
201903792,IL,0,0,0,0,0,0,0
201903793,IL,0,0,0,0,0,0,0
201903794,IL,1,0,0,0,1,0,0
201903795,IL,1,0,1,0,0,0,0
201903796,IL,0,1,1,1,0,0,0
201903797,IL,0,0,0,0,0,0,0
201903798,IL,0,1,1,1,1,1,1
201903799,IL,1,0,0,0,0,0,0
201903800,IL,0,1,1,1,1,1,1
201903801,IL,1,0,0,0,0,0,0
201903802,IL,0,1,1,1,0,0,0
201903803,IL,1,0,0,0,0,0,0
201903804,IL,1,0,0,0,0,0,0
201903805,IL,1,0,0,0,1,1,0
201903806,IL,1,0,0,0,0,0,0
201903807,IL,1,0,0,0,1,1,0
201903808,IL,1,0,0,0,0,0,0
201903809,IL,0,0,0,0,0,0,0
201903810,IL,0,0,0,1,1,0,0
201903811,IL,0,1,1,1,0,0,0
201903812,IL,0,0,0,0,0,0,0
201903813,IL,1,0,0,0,0,0,0
201903814,IL,1,0,0,0,0,0,0
201903815,IL,0,0,0,0,0,0,0
201903816,IL,0,0,0,0,0,0,0
201903817,IL,0,1,1,0,0,0,0
201903818,IL,0,1,1,1,1,0,0
201903819,IN,0,0,0,0,0,0,0
201903820,IN,0,0,1,1,1,1,0
201903821,IN,0,0,0,0,0,0,0
201903822,IN,0,1,0,0,1,1,1
201903823,IN,1,0,0,1,1,1,0
201903824,IN,0,0,1,1,1,0,0
201903825,IN,1,0,0,0,0,0,0
201903826,IN,0,0,0,0,1,0,0
201903827,IN,0,1,1,1,1,1,1
201903828,IN,0,0,1,1,1,0,0
201903829,IN,0,1,0,1,1,1,1
201903830,IN,0,0,0,1,1,0,1
201903831,IN,0,0,0,1,1,0,1
201903832,IN,0,0,0,1,1,0,1
201903833,IN,0,0,0,0,0,0,0
201903834,IN,0,1,0,0,0,0,0
201903835,IN,0,1,1,1,1,1,1
201903836,IN,0,1,1,1,1,1,1
201903837,IN,0,0,0,0,1,1,0
201903838,IN,0,0,0,1,1,0,1
201903839,IN,0,0,1,1,1,1,0
201903840,IN,0,1,1,1,1,1,0
201903841,IN,0,1,1,1,1,0,0
201903842,IN,0,0,0,0,0,0,0
201903843,IN,0,0,0,1,1,1,0
201903844,IN,0,1,1,1,1,1,1
201903845,IN,0,0,1,1,1,1,0
201903846,IN,0,0,1,1,1,0,0
201903847,IN,0,0,1,1,1,1,0
201903848,IN,0,0,1,1,1,1,0
201903849,IN,0,1,1,1,1,1,0
201903850,IN,0,1,0,0,0,0,0
201903851,IN,0,0,0,0,1,0,0
201903852,IN,0,1,1,0,1,1,0
201903853,IN,0,1,1,1,1,1,1
201903854,IN,0,1,1,1,1,1,0
201903855,IN,0,1,1,1,1,1,1
201903856,IN,0,1,1,1,1,1,0
201903857,IN,0,1,1,1,1,1,1
201903858,IN,0,1,1,1,1,1,0
201903859,IN,0,0,1,0,0,0,0
201903860,IN,0,0,1,1,1,1,0
201903861,IN,0,0,0,0,0,0,0
201903862,IN,0,1,1,1,1,1,1
201903863,IN,0,1,1,1,1,1,1
201903864,IN,0,1,1,1,1,1,1
201903865,IN,0,1,1,1,1,1,1
201903866,IN,0,1,1,1,1,1,1
201903867,IN,0,0,1,1,1,1,0
201903868,IN,0,1,1,1,1,1,1
201903869,IN,0,1,1,1,1,1,1
201903870,IN,1,1,1,1,1,1,1
201903871,IN,0,0,1,1,1,1,0
201903872,IN,0,0,1,1,1,1,0
201903873,IN,0,0,0,0,0,0,0
201903874,IN,0,1,0,1,1,0,0
201903875,IN,0,0,0,0,0,0,0
201903876,IN,1,0,0,0,1,1,1
201903877,IN,0,0,0,1,0,0,0
201903878,IN,0,1,1,1,1,1,1
201903879,IN,0,1,1,1,1,1,0
201903880,IN,0,0,0,0,0,0,0
201903881,IN,0,0,0,0,0,0,0
201903882,IN,0,0,0,0,0,0,0
201903883,IN,0,0,1,1,1,0,0
201903884,IN,0,1,1,0,1,1,1
201903885,IN,0,0,0,0,0,0,0
201903886,IN,0,0,1,1,1,0,0
201903887,IN,0,1,1,1,1,1,1
201903888,IN,1,0,0,1,1,1,0
201903889,IN,0,0,0,0,0,0,0
201903890,IN,0,1,1,1,1,1,0
201903891,IN,0,1,1,1,1,1,0
201903892,IN,0,1,1,1,1,1,1
201903893,IN,0,0,1,1,1,1,0
201903894,IN,0,0,1,1,1,1,0
201903895,IN,0,1,1,1,1,1,0
201903896,IN,0,1,1,1,1,1,0
201903897,IN,0,1,1,1,1,1,0
201903898,IN,1,0,0,0,0,0,0
201903899,IN,0,1,1,1,1,1,0
201903900,IN,0,1,1,1,1,1,0
201903901,IN,0,1,1,1,1,0,0
201903902,IN,0,1,1,1,1,0,0
201903903,IN,0,0,0,0,1,0,0
201903904,IN,0,0,0,0,1,0,0
201903905,IN,0,0,0,0,0,0,0
201903906,IN,0,1,1,1,1,0,0
201903907,IN,0,1,1,0,1,1,0
201903908,IN,0,1,1,1,1,1,0
201903909,IN,0,1,1,1,1,1,1
201903910,IN,0,1,1,1,1,1,0
201903911,IN,0,0,0,1,0,0,0
201903912,IN,0,0,0,1,0,0,0
201903913,IN,0,1,1,1,1,1,1
201903914,IN,1,1,1,1,1,1,0
201903915,IN,0,1,1,1,1,1,1
201903916,IN,0,1,1,1,1,1,0
201903917,IN,0,0,0,0,0,0,0
201903918,IN,0,1,1,1,0,0,0
201903919,IN,0,1,1,1,1,1,1
201903920,IN,0,1,1,1,1,0,0
201903921,IN,0,1,1,1,1,1,1
201903922,IN,0,1,1,1,1,1,1
201903923,IN,1,0,0,1,1,1,0
201903924,IN,1,1,1,1,1,1,1
201903925,IN,0,0,0,1,1,0,0
201903926,IN,0,1,1,1,1,1,1
201903927,IN,1,0,0,0,0,0,0
201903928,IN,1,1,1,1,1,1,0
201903929,IN,0,0,1,1,1,0,0
201903930,IN,1,1,1,1,1,1,0
201903931,IN,0,1,1,1,1,1,1
201903932,IN,0,1,1,1,1,1,1
201903933,IN,0,0,0,0,0,0,0
201903934,IN,0,0,0,0,0,0,0
201903935,IN,0,1,1,1,1,1,1
201903936,IN,0,0,1,1,1,1,0
201903937,IN,0,0,0,0,0,0,0
201903938,IN,0,0,1,0,1,0,0
201903939,IN,0,1,0,0,1,0,0
201903940,IN,0,0,1,1,1,1,0
201903941,IN,0,0,0,1,0,0,0
201903942,IN,0,0,0,1,1,0,0
201903943,IN,0,0,0,1,1,1,0
201903944,IN,0,0,0,1,1,0,0
201903945,IN,0,1,1,1,1,1,1
201903946,IN,1,0,1,1,1,1,1
201903947,IN,0,0,1,1,1,1,1
201903948,IN,1,1,1,1,1,1,0
201903949,IN,0,0,0,1,1,1,0
201903950,IN,0,0,0,1,1,1,0
201903951,IN,1,0,0,0,0,0,0
201903952,IN,0,0,0,1,0,0,0
201903953,IN,0,1,1,1,1,1,1
201903954,IN,0,1,1,1,1,1,1
201903955,IN,0,1,1,1,1,1,1
201903956,IN,0,1,1,1,1,0,1
201903957,IN,0,1,1,1,1,1,1
201903958,IN,0,1,0,1,1,1,0
201903959,IN,0,0,0,0,1,0,1
201903960,IN,0,1,1,1,1,0,0
201903961,IN,0,1,1,1,1,0,0
201903962,IN,0,1,1,1,1,0,0
201903963,IN,0,1,1,1,1,0,0
201903964,IN,0,1,1,1,1,1,0
201903965,IN,0,1,1,1,1,1,0
201903966,IN,0,1,1,1,1,0,0
201903967,IN,0,1,1,1,1,0,0
201903968,IN,1,1,1,1,0,0,0
201903969,IN,0,0,0,0,0,0,0
201903970,IN,1,0,0,0,0,0,0
201903971,IN,0,0,0,1,1,0,0
201903972,IN,1,1,1,1,1,1,1
201903973,IN,1,1,1,1,1,1,0
201903974,IN,1,1,1,1,1,1,1
201903975,IN,0,1,1,1,1,0,0
201903976,IN,1,1,1,1,1,0,0
201903977,IN,0,0,0,0,0,0,0
201903978,IN,0,0,0,1,0,0,1
201903979,IN,0,1,1,1,1,1,1
201903980,IN,0,1,1,1,0,0,0
201903981,IN,1,1,1,1,1,1,1
201903982,IN,1,1,1,1,1,1,1
201903983,IN,1,1,1,1,1,1,0
201903984,IN,0,0,0,0,0,0,0
201903985,IN,0,0,0,0,0,0,0
201903986,IN,0,0,0,1,1,1,1
201903987,IN,0,0,0,1,1,1,0
201903988,IN,0,0,0,1,1,0,0
201903989,IN,0,0,0,0,1,0,0
201903990,IN,0,0,0,0,0,0,0
201903991,IN,1,0,0,0,0,0,0
201903992,IN,0,1,1,1,1,1,0
201903993,IN,0,1,1,1,1,1,0
201903994,IN,0,0,0,0,0,0,0
201903995,IN,0,1,0,1,1,0,0
201903996,IN,0,0,0,0,0,0,0
201903997,IN,0,0,1,1,1,1,0
201903998,IN,0,0,0,0,0,0,0
201903999,IN,0,0,1,1,1,1,0
201904000,IN,0,0,0,0,0,0,0
201904001,IN,0,1,1,1,1,1,1
201904002,IN,0,0,0,1,0,0,0
201904003,IN,0,0,0,1,1,1,1
201904004,IN,0,1,1,1,1,1,1
201904005,IN,0,0,1,1,1,1,0
201904006,IN,0,0,0,0,0,0,0
201904007,IN,0,0,0,1,1,1,1
201904008,IN,0,0,0,0,0,0,0
201904009,IN,0,1,1,1,1,1,1
201904010,IN,0,1,1,1,1,1,1
201904011,IN,0,0,0,0,0,0,0
201904012,IN,0,1,1,1,1,1,1
201904013,IN,0,0,0,1,0,0,0
201904014,IN,0,0,0,1,0,0,0
201904015,IN,1,1,1,1,1,1,1
201904016,IN,0,1,1,1,1,1,0
201904017,IN,0,1,1,1,1,1,0
201904018,IN,0,1,1,1,1,1,1
201904019,IN,0,1,1,1,1,1,0
201904020,IN,0,0,1,1,1,1,0
201904021,IN,1,0,1,0,1,1,1
201904022,IN,0,0,1,1,1,1,0
201904023,IN,0,0,1,1,1,1,0
201904024,IN,0,0,1,1,1,1,0
201904025,IN,1,0,1,1,1,0,1
201904026,IN,0,0,1,1,1,1,0
201904027,IN,0,0,1,1,1,1,0
201904028,IN,0,0,1,0,1,1,0
201904029,IN,0,1,1,1,1,1,0
201904030,IN,0,0,1,1,1,1,1
201904031,IN,0,1,1,1,1,1,1
201904032,IN,0,1,1,1,1,1,1
201904033,IN,0,1,1,1,1,1,1
201904034,IN,0,1,1,1,1,1,1
201904035,IN,0,1,1,1,1,1,1
201904036,IN,0,1,1,1,1,1,1
201904037,IN,0,0,1,1,1,0,0
201904038,IN,1,0,0,0,0,0,0
201904039,IN,1,0,0,0,0,0,0
201904040,IN,1,0,0,1,1,1,0
201904041,IN,0,0,0,0,1,0,0
201904042,IN,0,0,1,1,0,0,0
201904043,IN,0,0,1,1,1,0,0
201904044,IN,0,1,1,1,1,1,0
201904045,IN,0,1,1,1,1,1,1
201904046,IN,0,1,1,1,1,1,0
201904047,IN,0,1,1,1,1,1,1
201904048,IN,0,0,0,0,1,0,0
201904049,IN,1,1,1,1,1,1,1
201904050,IN,0,1,1,1,1,1,0
201904051,IN,0,0,1,1,1,1,0
201904052,IN,1,1,1,1,1,1,1
201904053,IN,0,1,1,1,1,1,0
201904054,IN,0,0,0,1,0,0,0
201904055,IN,0,1,1,1,1,1,0
201904056,IN,0,1,1,1,1,1,1
201904057,IN,0,1,1,1,1,1,1
201904058,IN,0,0,1,1,1,1,0
201904059,IN,0,0,1,1,1,1,0
201904060,IN,0,1,1,1,1,1,1
201904061,IN,0,0,0,0,0,0,0
201904062,IN,0,0,0,1,1,0,0
201904063,IN,0,0,0,0,0,0,0
201904064,IN,1,0,0,0,0,0,0
201904065,IN,0,0,0,0,0,0,0
201904066,IN,0,1,1,1,0,0,0
201904067,IN,0,0,1,1,0,0,0
201904068,IN,0,0,1,1,0,1,0
201904069,IN,0,0,1,1,1,1,0
201904070,IN,0,0,1,1,0,1,0
201904071,IN,0,0,1,1,0,1,0
201904072,IN,0,1,0,1,0,0,0
201904073,IN,0,1,1,1,1,0,0
201904074,IN,0,0,1,1,1,1,0
201904075,IN,1,0,0,0,0,0,0
201904076,IN,0,0,1,1,1,0,0
201904077,IN,0,1,0,1,0,0,0
201904078,IN,0,0,0,1,1,0,0
201904079,IN,0,0,0,0,0,0,0
201904080,IN,0,1,1,1,1,1,0
201904081,IN,0,1,1,1,1,1,1
201904082,IN,0,0,0,0,0,0,0
201904083,IN,1,0,0,1,0,1,0
201904084,IN,0,0,0,0,1,0,1
201904085,IN,0,0,0,0,0,0,0
201904086,IN,0,1,0,1,1,1,0
201904087,IN,0,1,1,1,1,1,0
201904088,IN,1,1,1,1,1,1,1
201904089,IN,0,1,1,1,0,0,0
201904090,IN,0,1,1,1,1,1,0
201904091,IN,0,0,0,0,0,0,0
201904092,IN,0,1,1,1,1,1,0
201904093,IN,0,1,0,1,1,0,0
201904094,IN,0,0,0,1,0,0,0
201904095,IN,0,0,1,1,1,1,1
201904096,IN,0,1,1,1,1,1,1
201904097,IN,0,1,1,1,1,1,1
201904098,IN,0,1,1,1,1,1,1
201904099,IN,0,1,1,1,1,1,1
201904100,IN,0,0,0,1,0,0,0
201904101,IN,0,0,0,1,1,1,0
201904102,IN,0,1,1,1,1,1,0
201904103,IN,1,0,1,1,1,1,0
201904104,KS,0,1,1,1,1,1,1
201904105,KS,0,1,1,1,1,1,1
201904106,KS,0,1,1,1,1,1,1
201904107,KS,1,1,1,1,1,1,1
201904108,KS,0,1,1,1,1,1,1
201904109,KS,0,1,1,1,1,1,1
201904110,KS,0,1,1,1,1,1,1
201904111,KS,1,0,1,1,1,0,0
201904112,KS,1,0,1,1,1,0,0
201904113,KS,0,1,1,1,1,1,0
201904114,KS,1,1,1,1,1,1,1
201904115,KS,0,1,1,1,1,1,1
201904116,KS,0,0,1,1,0,1,0
201904117,KS,0,1,1,1,1,1,0
201904118,KS,0,1,1,1,1,1,0
201904119,KS,0,0,0,0,0,0,0
201904120,KS,0,0,0,1,0,0,0
201904121,KS,1,0,0,0,0,0,0
201904122,KS,0,0,0,0,0,0,0
201904123,KS,0,1,1,1,1,1,0
201904124,KS,0,1,1,1,1,1,0
201904125,KS,0,1,1,1,1,1,0
201904126,KS,0,0,0,0,0,0,0
201904127,KS,1,1,1,1,0,1,0
201904128,KS,0,1,1,1,1,1,0
201904129,KS,1,0,0,0,1,0,0
201904130,KS,0,0,1,1,0,1,0
201904131,KS,0,0,1,1,0,0,0
201904132,KS,0,0,1,1,0,0,0
201904133,KS,0,0,0,1,1,0,0
201904134,KS,1,0,0,1,0,0,0
201904135,KS,0,0,0,0,0,0,0
201904136,KS,0,1,1,1,1,1,1
201904137,KS,0,1,1,1,1,1,1
201904138,KS,0,1,1,1,0,0,0
201904139,KS,0,1,1,1,1,1,0
201904140,KS,0,0,0,1,0,0,0
201904141,KS,0,1,1,1,1,1,0
201904142,KS,0,1,1,1,1,1,1
201904143,KS,0,0,0,0,0,0,0
201904144,KS,0,0,0,0,1,0,0
201904145,KS,0,1,1,1,1,1,0
201904146,KS,0,0,0,0,0,0,0
201904147,KS,1,0,1,1,1,0,0
201904148,KS,1,1,1,1,1,1,1
201904149,KS,0,0,0,0,0,0,0
201904150,KS,0,1,1,1,1,1,0
201904151,KS,0,0,0,0,0,0,0
201904152,KS,1,0,1,0,1,1,0
201904153,KS,0,1,1,1,1,1,0
201904154,KS,1,0,0,0,0,0,0
201904155,KS,0,0,1,0,0,0,0
201904156,KS,0,1,1,1,1,1,1
201904157,KS,0,1,1,1,1,0,0
201904158,KS,0,0,0,0,0,0,0
201904159,KS,0,0,1,1,1,1,0
201904160,KS,1,1,1,1,1,1,1
201904161,KS,0,0,0,0,0,0,0
201904162,KS,0,1,1,1,1,1,1
201904163,KS,0,1,1,1,1,1,0
201904164,KS,0,1,1,1,1,1,0
201904165,KS,0,1,1,1,1,1,0
201904166,KS,0,0,0,1,0,0,0
201904167,KS,0,1,1,0,0,0,0
201904168,KS,0,0,0,0,0,0,0
201904169,KS,1,1,1,1,1,1,1
201904170,KS,0,1,1,1,1,1,0
201904171,KS,0,0,0,0,0,0,0
201904172,KS,0,0,0,1,1,1,0
201904173,KS,1,0,1,1,1,0,0
201904174,KS,0,1,1,1,1,1,1
201904175,KS,0,0,1,1,0,0,0
201904176,KS,0,0,1,1,0,0,0
201904177,KS,0,1,0,1,1,0,0
201904178,KS,0,0,1,1,0,0,0
201904179,KS,0,1,1,1,1,1,1
201904180,KS,0,1,0,1,0,0,0
201904181,KS,0,0,0,0,0,0,0
201904182,KS,0,0,0,1,0,1,0
201904183,KS,0,0,0,0,0,0,0
201904184,KS,0,1,1,1,1,1,1
201904185,KS,0,0,0,0,0,0,0
201904186,KS,0,1,1,1,1,1,0
201904187,KS,1,0,0,1,1,1,0
201904188,KS,0,0,0,0,0,0,0
201904189,KS,0,1,1,1,0,0,0
201904190,KS,0,1,1,0,0,0,0
201904191,KS,0,1,1,1,0,0,0
201904192,KS,0,0,0,0,1,0,0
201904193,KS,0,0,0,0,0,0,0
201904194,KS,0,0,0,0,0,0,0
201904195,KS,0,1,1,1,0,0,0
201904196,KS,0,1,0,0,1,0,0
201904197,KS,0,0,0,0,1,0,0
201904198,KS,0,1,1,1,0,0,0
201904199,KS,0,1,1,1,0,0,0
201904200,KS,1,0,0,0,0,0,0
201904201,KS,0,1,1,1,1,1,0
201904202,KS,1,0,1,1,0,0,0
201904203,KS,0,0,0,0,0,0,0
201904204,KS,1,0,1,1,1,0,0
201904205,KS,0,0,0,1,1,1,1
201904206,KS,0,1,0,0,1,1,0
201904207,KS,0,0,0,0,0,0,0
201904208,KS,0,0,1,1,0,0,0
201904209,KS,0,0,0,0,0,0,0
201904210,KS,0,0,1,1,1,0,0
201904211,KS,0,0,1,1,0,0,0
201904212,KS,1,0,0,0,0,0,0
201904213,KS,0,0,0,0,0,0,0
201904214,KS,1,0,1,1,1,1,0
201904215,KS,0,1,1,0,0,0,0
201904216,KS,0,1,1,1,0,0,0
201904217,KS,1,0,1,0,1,1,0
201904218,KS,0,0,0,0,0,0,0
201904219,KY,0,1,0,1,1,1,1
201904220,KY,0,1,0,0,0,0,0
201904221,KY,0,0,0,0,0,0,0
201904222,KY,0,1,0,1,1,0,0
201904223,KY,1,0,0,0,1,0,0
201904224,KY,0,0,0,0,0,0,0
201904225,KY,0,1,0,1,1,1,0
201904226,KY,0,1,1,1,0,1,0
201904227,KY,0,1,0,1,0,1,0
201904228,KY,0,0,0,0,0,0,0
201904229,KY,0,1,0,1,0,1,0
201904230,KY,0,0,1,0,1,1,0
201904231,KY,0,0,0,0,0,0,0
201904232,KY,1,0,0,0,0,0,0
201904233,KY,0,1,0,1,1,1,0
201904234,KY,0,0,0,0,0,0,0
201904235,KY,0,1,0,1,1,1,0
